Host: 77.92.75.4   Database: theredfr_db    Generation Time: 2017-09-26 12:51:10 +0000

Table exp_accessories

accessory_id,"class","member_groups","controllers","accessory_version"
1,"Expressionengine_info_acc","5","addons|addons_accessories|addons_extensions|addons_fieldtypes|addons_modules|addons_plugins|admin_content|admin_system|content|content_edit|content_files|content_files_modal|content_publish|design|homepage|members|myaccount|tools|tools_communicate|tools_data|tools_logs|tools_utilities","1.0"
2,"Structure_acc","1|5|6","addons|addons_accessories|addons_extensions|addons_fieldtypes|addons_modules|addons_plugins|admin_content|admin_system|content|content_edit|content_files|content_files_modal|content_publish|design|homepage|members|myaccount|tools|tools_communicate|tools_data|tools_logs|tools_utilities","3.0.3"
3,"Cp_analytics_acc","1|5|6","addons|addons_accessories|addons_extensions|addons_fieldtypes|addons_modules|addons_plugins|admin_content|admin_system|content|content_edit|content_files|content_files_modal|content_publish|design|homepage|members|myaccount|tools|tools_communicate|tools_data|tools_logs|tools_utilities","1.2"
7,"Theeditor_acc","1|5|6","tools_logs|members|homepage|tools|addons_plugins|content_edit|addons_modules|myaccount|addons_fieldtypes|content|content_files|tools_data|admin_content|design|content_files_modal|admin_system|tools_utilities|addons_accessories|addons|addons_extensions|tools_communicate|content_publish","1.0"
8,"Theeditorcodemirror_acc","1|5|6","tools_logs|members|homepage|tools|addons_plugins|content_edit|addons_modules|myaccount|addons_fieldtypes|content|content_files|tools_data|admin_content|design|content_files_modal|admin_system|tools_utilities|addons_accessories|addons|addons_extensions|tools_communicate|content_publish","1.6"
9,"Template_variables_acc","1","addons|addons_accessories|addons_extensions|addons_fieldtypes|addons_modules|addons_plugins|admin_content|admin_system|content|content_edit|content_files|content_files_modal|content_publish|design|homepage|members|myaccount|tools|tools_communicate|tools_data|tools_logs|tools_utilities","1.2"


Table exp_actions

action_id,"class","method"
2,1,1,"","none","",NULL,"","xhtml","","none","","none","","xhtml","","none","","none","","none","","none","","none","","none","","xhtml","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","","none","","none","","xhtml"
10,1,2,"","none","","none","","xhtml","","none","","none","","xhtml","","none","","none","Latest news in interior design, interior architecture, and modern office furniture","none","","none","","none","","none","","xhtml","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","","none","","none","","xhtml"
14,1,2,"","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","Terms of use","none","","none","","none","","none","","xhtml","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","","none","","none","","xhtml"
157,1,2,"We do not sell, trade, or otherwise transfer to outside parties your personally identifiable information. This does not include trusted third parties who assist us in operating our website, conducting our business, or servicing you, so long as those parties agree to keep this information confidential. We may also release your information when we believe release is appropriate to comply with the law, enforce our site policies, or protect ours or others rights, property, or safety. However, non-personally identifiable visitor information may be provided to other parties for marketing, advertising, or other uses.","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","xhtml"
158,1,2,"Our emails are confidential. They may also be legally privileged. If you are not the addressee you may not copy, forward, disclose or use any part of it. If you have received a message in error, please delete it and all copies from your system and notify the sender immediately by return email.","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"<p>
	Internet communications cannot be guaranteed to be timely, secure, error or virus-free. The sender does not accept liability for any errors or omissions.</p>","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","xhtml"
159,1,2,"Red Frog Design Ltd. may modify these Terms at any time, and such modifications shall be effective immediately upon posting of the modified Terms. You agree to review these Terms periodically to be aware of such modifications and your continued access or use of the Site shall be deemed your conclusive acceptance of the modified terms.","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","xhtml"
17,1,2,"","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","","none","","none","","none","","none","","xhtml","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","","none","","none","","xhtml"
66,1,10,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"{filedir_3}cool_interiors_in_hull_leeds2.jpg","none","","none","Commercial office interior architecture in Hull and Leeds","none","0006","xhtml","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"<p>
	We specialise in commercial interior design, interior architecture and office fit out within the workplace.</p>","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","","none","","none","","xhtml"
77,1,10,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"{filedir_3}2.jpg","none","","none","Interior design consultants Hull, Leeds and York","none","0003","xhtml","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"<p>
	Our range of projects include offices, healthcare, learning and leisure spaces each within commercial environments.</p>","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","","none","","none","","xhtml"
50,1,3,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"HI-MACS was the material of choice to create a space within a space for this new office. Designers at 3deluxe created light openings and milled into it for backlighting.

Client: SYZYGY Germany
Design: 3deluxe
Size: 950 sq m
Completion time: Nine months","none","{filedir_2}SYZYGY-modern-interior-architecture.jpg","none","","none","",NULL,"<p>
	Once upon a time occupying &#39;the corner office&#39; was the zenith of many an office worker&#39;s aspirations; these days the brightest and best are more likely to chose a workplace for its propensity for fun and collaboration - especially if they work in the digital media industry.</p>
<p>
	With fierce competition to bag the best workers, even small digital-media companies are pulling out all the stops to create unusual and unforgettable workplaces.</p>
<p>
	This was the case when SYZYGY, a media agency in Frankfurt, approached architecture practice 3deluxe with a brief to redesign its office. &#39;The client wanted a space that would attract young creatives and would also help the agency to secure new business,&#39; says 3deluxe.</p>
<p>
	Other than that, the brief was open. &#39;We were asked to create a place where formal and informal communication, as well as work and break activities, can take place side by side, and staff and clients share the same space,&#39; say the designers.</p>
<p>
	3deluxe created a soft-looking amorphous structure made of white HI-MACS. Inside it is the reception desk as well as areas for informal working, breakout areas and a waiting area for visitors.</p>
<p>
	At 22m long, this room-within-a-room is described by 3deluxe as &#39;the communicative heart of the agency.&#39; Its ultra modern-looking architecture is also designed to contrast with the original features of the office, which is in a 19th-century building from the period known in Germany as promoterism, and which was stripped out for the refurbishment.</p>
<p>
	Mostly in white, the HI-MACS structure has rounded windows, which give views into the rest of the office and in turn allow natural light from the actual office windows to permeate the structure; plants have been placed between the structure and the office windows to add some colour to the otherwise neutral space and to give a natural counterpoint to the ultra-modern- looking design.</p>
<p>
	The agency&#39;s logo has been CNC-milled into the front of the reception counter and is backlit by green LEDs to reference the green in the company&#39;s corporate identity.</p>
<p>
	Lighting and furniture, including a table topped with olive wood veneer, are integrated into the structure.</p>
<p>
	3deluxe often uses smooth sculptural elements in its architecture and the designers say HI-MACS, a composite material made of stone and acrylic, was perfect material for this purpose. &#39;We often choose acrylic mineral material for our projects because it represents our design language very well. We wanted to integrate jointless, dynamic forms with resistant surfaces, and this material can also be relief-milled to enable light to pass through it.&#39;</p>
<p>
	There&#39;s no doubt that the structure will make a big first impression with visitors, but it is also designed to be functional, say the designers. Two differently sized seating sections, equipped with tablet computers, are used for conferences and presentations, while a lounge area is used as a &#39;multimedia experimentation area&#39; in which the staff can test the various developments they have been working on. Employees can transfer new concepts, the current project status or sources of inspiration, on to a virtual pinboard and project the content on to the free-form structure via a gesture-controlled projector. This manner of presentation reflects the &#39;creative and playful character of the design process&#39; says 3deluxe.</p>
<p>
	Beyond the structure, is a lounge area is screened off by a piece of furniture, also made of HI-MACS. Dual purpose, it has a coat closet one side and a coffee bar the other. The coffee bar area is defined by a white-cast epoxy resin floor, while all other office zones have been fitted with carpet.</p>
<p>
	&#39;The floor covering design corresponds to the flowing lines of the interior fittings,&#39; say the designers. Carpet in two tones of grey was used to create a pattern of flowing shapes inspired by the structure made of HI-MACS.</p>
<p>
	3deluxe says that SYZYGY&#39;s staff are very happy with the newly designed office, but because the brief also asked for workplace that would attract potential new employees, 3deluxe decided to post pictures of the office on Facebook to gauge the reaction.</p>
<p>
	&#39;The first reactions of Facebook users to the pictures of SYZYGY has been completely positive,&#39; say the designers. &#39;Many people said they were interested in working in an office like this and so we are very satisfied that we&#39;ve done our job.&#39;</p>","none","","none","","none","","none","","none","","none","","none","","none","Interior design excellence from Frankfurt","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","{filedir_2}SYZYGY-modern-interior-design.jpg","none","{filedir_2}SYZYGY-cool-interior-design.jpg","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","FX Magazine","none","","none","0008","xhtml"
163,1,2,"dfgsdfg sdg","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"<p>
	xfsdfg sdfg sdfg</p>","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","none","",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"","xhtml"
54,1,3,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"If fashion were high school, Miuccia Prada might be the plain, nerdy girl who still manages to be popular. Best friends with the cheerleaders, despite her funny outfits. Rich, at $12.4 billion by Forbes's last count. But the brainy kids think she's cool, and the teachers love her. If architecture were high school, Rem Koolhaas would be the kind of consummate outsider whose charming disaffection quickly makes him an insider with the right people. He has the studied scowl of success. He and Prada hold court at separate tables in the cafeteria.","none","{filedir_2}rem-modern-interior-architecture.jpg","none","","none","",NULL,"<p>
	High school but very grown-up businesses. Among their most powerful names are Prada and Koolhaas. Royals enjoy meeting each other, and the two designers have collaborated on a variety of projects including 2001&#39;s huge Prada \"epicenter\" store and gallery in New York. \"We wanted to be seen to waste space, which is another form of luxury,\" Koolhaas told New York Magazine, astutely identifying the city&#39;s intense square-foot fetish. In 2008, his Office for Metropolitan Architecture came to Milan to convert a century-old distillery into the Fondazione Prada. Their latest collaboration was the runway show for the Prada menswear fall-winter 2013 collection.</p>","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","{filedir_2}rem-cool-interior-design.jpg","none","{filedir_2}rem-modern-interior-design.jpg","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","Interior Design Magazine","none","","none","0006","xhtml"
64,1,12,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"",NULL,"1","none","Gummi bears pastry jelly biscuit marzipan tootsie roll jelly beans halvah oat cake. Topping jelly-o gummi bears sugar plum lemon drops wypas. Icing wafer jujubes marzipan jelly. Wafer chocolate cake liquorice tiramisu bear claw sugar plum. Marshmallow lemon drops muffin gingerbread macaroon lemon drops biscuit. Brownie toffee cake. Chocolate bar ice cream jelly sesame snaps sweet roll. Muffin cake wypas jelly-o bonbon toffee candy canes.","none","<p>
	Sweet sweet brownie caramels bear claw oat cake wypas wypas pie. Sweet roll gummies cheesecake sweet marzipan cookie apple pie marzipan. Apple pie candy canes candy canes toffee bear claw lemon drops oat cake. Sweet roll souffl&eacute; tootsie roll. Pudding wafer drag&eacute;e dessert. Halvah caramels muffin. Fruitcake dessert gummies dessert caramels cotton candy candy canes wafer tart. Halvah cotton candy tart candy canes cake drag&eacute;e oat cake chocolate bar. Jelly-o liquorice marzipan tiramisu. Wafer bonbon liquorice cake gingerbread applicake.</p>
<p>
	Dessert chocolate bar lollipop. Croissant wafer powder gummi bears marshmallow fruitcake bonbon. Lemon drops sugar plum muffin. Gingerbread tiramisu faworki jelly toffee danish. Tart lemon drops chocolate bar sugar plum lollipop. Brownie muffin jelly drag&eacute;e sweet roll. Bear claw cookie chupa chups pudding chupa chups gummies. Liquorice cotton candy croissant candy canes tootsie roll. Chocolate applicake gummi bears tootsie roll muffin.</p>","none","This is a really big test event","none","{filedir_2}Chrysanthemum.jpg","none","[22] [contact-bluestorm] Contact Bluestorm","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","none","","xhtml","","xhtml","","xhtml","","none","","xhtml","","xhtml","","none","","none","","xhtml"
